"uid","permno","CAR_1_Day_Window","CAR_10_Day_Window","CAR_3_Day_Window","CAR_5_Day_Window"
"92314-03MAR2014",92314,0.0049498492,-0.1241027696,-0.0856120958,-0.2214940853
"92322-04AUG2020",92322,0.0173325706,0.0152324576,-0.0353437804,0.048101091
"92322-13NOV2018",92322,0.0484501148,0.0111838587,0.1126059802,0.0947230083
"92400-01AUG2024",92400,0.0627661713,-1.692348404,-0.036056232,0.1053163698
"92402-05OCT2012",92402,-0.070438198,-0.2108293132,-0.2413331885,-0.2708741516
"92471-01MAR2017",92471,-0.020118195,-0.0525793207,-0.0193940299,-0.0673776235
"92471-30NOV2011",92471,0.000100624500000002,-0.0424179085,0.0581345999,0.063735455
"92521-17NOV2017",92521,0.1412133023,0.4274867397,0.1986818605,0.1671765318
"92570-10JUN2013",92570,0.0010573281,-0.0437970193,-0.000940197799999999,-0.0318986865
"92583-14NOV2024",92583,0.0547330645,0.145486915,-0.054694842,0.0971436137
"92583-27JUN2012",92583,0.0283475429,0.0107711662,0.0721937154,0.0555022339
"92583-30AUG2012",92583,0.0167665724,0.1953674683,0.0031769914,-0.0412510733
"92583-31MAR2013",92583,0.1249208986,-0.0672217319,-0.1176376035,-0.0769579505
"92618-07MAY2014",92618,0.0158575918,0.0837600772,0.0178786109,0.029843496
"92618-13JAN2014",92618,0.0015382536,0.0445588604,0.0050990494,0.0433005089
"92618-16OCT2013",92618,0.0090883464,0.0336289621,-0.0042878971,0.0258381508
"92618-18FEB2014",92618,0.0190141704,0.0522836207,0.049510679,0.0540591915
"92621-09MAY2016",92621,0.1238759241,0.4453346862,0.3148699401,0.2088379682
"92640-11FEB2014",92640,-0.0124266736,-0.1953348628,-0.0820033259,-0.1054382962
"92640-21MAR2014",92640,-0.0246652145,-0.0261590762,0.0408587113,0.0057201789
"92640-31JUL2014",92640,-0.0064998916,-0.1199929133,-0.0141826659,0.0129438208
"92655-01AUG2016",92655,0.0059640141,-0.0426178418,0.0016409686,-0.0272096678
"92655-01JUN2019",92655,-0.0152799865,0.0584936985,-0.008098959,-0.0074741801
"92655-01OCT2019",92655,0.0222117512,0.0421817837,3.74758999999968e-05,-0.0111916387
"92655-02FEB2011",92655,0.0298601775,-0.0049377052,-0.0291820028,0.0032211623
"92655-02NOV2017",92655,0.0056208649,8.44409999999981e-05,-0.0094433712,-0.0002064487
"92655-03MAY2011",92655,0.0226539965,0.0922368129,0.0512348195,0.035763621
"92655-03MAY2016",92655,0.0104501421,0.0309451667,0.0129491217,0.0024339184
"92696-08OCT2013",92696,-0.119453039,0.783545701,0.0066828548,0.7474818818
"92984-20FEB2020",92984,0.0102021725,0.0943727089,0.0895085793,0.1387831751
"93002-07NOV2018",93002,0.0723091575,0.0756784296,-0.0035478759,0.0426011258
"93002-15NOV2016",93002,-0.0125949236,-0.0716550176,-0.0584500269,-0.0735174934
"93002-16JAN2015",93002,0.0031330114,0.0262953992,-0.021673788,0.0159380866
"93002-20DEC2013",93002,-0.038926675,0.0369719115,0.00914292,0.0906425838
"93002-22FEB2024",93002,0.0260905001,0.0626977971,0.0105755229,-0.0080228955
"93013-15AUG2024",93013,-0.007320814,0.02773526,-0.023857481,-0.0283454618
"93013-18JUL2022",93013,-0.0005528638,-0.0982323918,-0.0494440346,-0.0370167842
"93013-29SEP2020",93013,0.0084327633,0.0553719951,0.0100769441,0.0413430618
"93035-11OCT2021",93035,-0.0448723116,-0.1543477783,-0.1217862115,-0.1331033106
"93035-12MAY2015",93035,-0.0508292699,0.0810981922,0.0097456632,0.0264227594
"93035-19APR2018",93035,0.0013577903,0.0858053106,0.029938616,-0.00935108929999999
"93101-01JUN2020",93101,0.0271804041,0.0751036951,0.0040326584,0.0705464053
"93101-03MAY2023",93101,-0.035556384,-0.1012074001,-0.0079408071,-0.0693673782
"93101-28JAN2022",93101,-0.078418802,-0.0056853654,-0.0549911062,-0.0153633726
"93179-01FEB2018",93179,-0.072191498,-0.1303655187,-0.140432056,-0.1641831692
"93179-26NOV2013",93179,-0.000235565399999999,0.0105134703,-0.0123298541,0.0126396561
"93237-20APR2023",93237,-0.0160203779,-0.1001104734,-0.0400935713,-0.1920097124
"93263-01JUL2022",93263,0.13964802,0.3254428469,0.1518085421,0.1310347278
"93264-01MAY2017",93264,-0.0252548059,0.1034970641,-0.0258037205,-0.0356124166
"93266-10NOV2016",93266,-0.0841045641,0.0229668222,-0.2017689327,-0.162797911
"93270-01APR2017",93270,-0.2781092546,-1.4220333297,-1.031314576389,-1.2946914757
"93295-19JUL2017",93295,0.0035798725,-0.1426073953,-0.0013293118,-0.0252776014
"93344-01APR2018",93344,-0.0604160488,-0.291848735,-0.2899786579,-0.2637522091
"93344-01AUG2023",93344,NA,NA,NA,NA
"93344-08JUL2024",93344,NA,NA,NA,NA
"93345-30AUG2023",93345,0.0151702981,0.3228182755,0.0943825749,-0.0090195057
"93345-30OCT2012",93345,-0.051400719,-0.2181602676,0.0431294138,-0.0881125173
"93373-09NOV2016",93373,0.0591061448,0.1663765805,0.1582523836,0.1796193856
"93373-17MAR2020",93373,0.0458850616,-0.5219395317,0.1597588777,-0.245046994
"93373-21DEC2023",93373,0.0167241511,0.091141805,0.0061837271,0.0285690014
"93418-17JUL2015",93418,-0.0340935011,-0.181429437,-0.0938816747,-0.1062804353
"93436-13MAY2024",93436,0.0371357129,0.109525035,-0.0178039401,-0.0427416239
"93436-23APR2024",93436,0.0828272025,0.150429151,0.095866704,0.2015495047
